year,lat,lon,Gear
2019,-9.36365,125.2727,Long Line
2019,-9.368045,125.271045,Long Line
2019,-9.36766,125.267365,Long Line
2019,-9.37072,125.26699,Long Line
2019,-9.3657,125.27002,Long Line
2019,-9.36611,125.2724,Long Line
2019,-9.35768,125.27371,Long Line
2019,-9.364345,125.271165,Long Line
2019,-9.3641,125.27317,Long Line
2019,-9.36484,125.27293,Long Line
2019,-9.3659,125.27389,Long Line
2019,-9.37012,125.2719,Long Line
2019,-9.36122,125.27291,Long Line
2019,-9.36889,125.27098,Long Line
2019,-9.368065,125.26697,Long Line
2019,-9.36132,125.2704,Long Line
2019,-9.35846,125.27748,Long Line
2019,-9.364665,125.272705,Long Line
2019,-9.35795,125.27491,Long Line
2019,-9.36275,125.27251,Long Line
2019,-9.35738,125.27269,Long Line
2019,-9.35547,125.27481,Long Line
2019,-9.364175,125.263445,Long Line
2019,-9.36871,125.26503,Long Line
2019,-9.35889,125.27009,Long Line
2019,-9.37915,125.25563,Long Line
2019,-9.37351,125.25759,Long Line
2019,-9.37128,125.26029,Long Line
2019,-9.361965,125.267755,Long Line
2019,-9.36277,125.26592,Long Line
2019,-9.36872,125.26193,Long Line
2019,-9.35688,125.287035,Long Line
2019,-9.372365,125.25844,Long Line
2019,-9.37983,125.254125,Long Line
2019,-9.357315,125.276455,Long Line
2019,-9.36916,125.264265,Long Line
2019,-9.36134,125.26907,Long Line
2019,-9.3579,125.27172,Long Line
2019,-9.36555,125.26844,Long Line
2019,-9.36068,125.27373,Long Line
2019,-9.37279,125.2606,Long Line
2019,-9.35896,125.27304,Long Line
2019,-9.35783,125.274095,Long Line
2019,-9.36205,125.26872,Long Line
2019,-9.3577,125.27758,Long Line
2019,-9.350275,125.288825,Long Line
2019,-9.361475,125.277825,Long Line
2019,-9.34281,125.29147,Long Line
2019,-9.34349,125.293,Long Line
2019,-9.357495,125.275865,Long Line
2019,-9.36352,125.27903,Long Line
2019,-9.358505,125.27889,Long Line
2019,-9.3579,125.27338,Long Line
2019,-9.359145,125.27416,Long Line
2019,-9.36283,125.27406,Long Line
2019,-9.35769,125.275055,Long Line
2019,-9.34767,125.287575,Long Line
2019,-9.3603,125.27032,Long Line
2019,-9.36056,125.27011,Long Line
2019,-9.35738,125.2713,Long Line
2019,-9.35776,125.2728,Long Line
2019,-9.34896,125.28785,Long Line
2019,-9.36346,125.27293,Long Line
2019,-9.35423,125.28559,Gill Net
2019,-9.35764,125.27584,Long Line
2019,-9.3591,125.27077,Long Line
2019,-9.36011,125.27295,Long Line
2019,-9.36264,125.26992,Long Line
2019,-9.36081,125.27418,Long Line
2019,-9.36517,125.27234,Long Line
2019,-9.36278,125.27188,Long Line
2019,-9.36589,125.26881,Long Line
2019,-9.36452,125.269345,Long Line
2019,-9.34303,125.292585,Long Line
2019,-9.36169,125.27055,Long Line
2019,-9.36146,125.27688,Long Line
2019,-9.363,125.27214,Long Line
2019,-9.340705,125.293235,Long Line
2019,-9.345025,125.28881,Long Line
2019,-9.33952,125.29344,Long Line
2019,-9.36415,125.27125,Long Line
2019,-9.365,125.27229,Long Line
2019,-9.35583,125.281495,Long Line
2019,-9.35245,125.28654,Long Line
2019,-9.34069,125.29467,Long Line
2019,-9.34352,125.29125,Long Line
2019,-9.359505,125.268535,Long Line
2019,-9.36111,125.273785,Long Line
2019,-9.36274,125.27118,Long Line
2019,-9.35817,125.2819,Long Line
2019,-9.3489,125.28894,Long Line
2019,-9.36008,125.26852,Long Line
2019,-9.35268,125.28576,Long Line
2019,-9.34964,125.287895,Long Line
2019,-9.350535,125.28838,Long Line
2019,-9.3556,125.282785,Long Line
2019,-9.34897,125.28888,Long Line
2019,-9.34799,125.288855,Long Line
2019,-9.353825,125.28347,Long Line
2019,-9.34902,125.28837,Long Line
2019,-9.34623,125.29008,Long Line
2019,-9.35649,125.28041,Long Line
2019,-9.35938,125.2796,Long Line
2019,-9.359755,125.28134,Long Line
2019,-9.35974,125.27546,Long Line
2019,-9.3586,125.27743,Long Line
2019,-9.35365,125.28356,Long Line
2019,-9.35664,125.27692,Long Line
2019,-9.35671,125.279345,Long Line
2019,-9.35731,125.27739,Long Line
2019,-9.35923,125.27668,Long Line
2019,-9.3561,125.28206,Long Line
2019,-9.3551,125.279995,Long Line
2019,-9.35763,125.27604,Long Line
2019,-9.35514,125.28077,Long Line
2019,-9.35484,125.280255,Long Line
2019,-9.35843,125.27542,Long Line
2019,-9.35801,125.27926,Long Line
2019,-9.360455,125.273775,Long Line
2019,-9.35812,125.27716,Long Line
2019,-9.359615,125.277045,Long Line
2019,-9.35751,125.27857,Long Line
2019,-9.36267,125.26908,Long Line
2019,-9.354135,125.28203,Long Line
2019,-9.35564,125.28404,Long Line
2019,-9.3468,125.28843,Long Line
2019,-9.354835,125.28506,Long Line
2019,-9.35574,125.27993,Long Line
2019,-9.35262,125.284465,Long Line
2019,-9.35545,125.28004,Long Line
2019,-9.352155,125.28451,Long Line
2019,-9.36721,125.274995,Long Line
2019,-9.36631,125.27263,Long Line
2019,-9.36769,125.27407,Long Line
2019,-9.36447,125.2725,Long Line
2019,-9.36408,125.26688,Long Line
2019,-9.36622,125.271355,Long Line
2019,-9.36396,125.26847,Long Line
2019,-9.36243,125.26943,Long Line
2019,-9.35731,125.27565,Long Line
2019,-9.361225,125.27492,Long Line
2019,-9.35948,125.27517,Long Line
2019,-9.35964,125.27361,Long Line
2019,-9.364465,125.270395,Long Line
2019,-9.35808,125.27687,Long Line
2019,-9.365295,125.27485,Long Line
2019,-9.366825,125.272255,Long Line
2019,-9.366285,125.27346,Long Line
2019,-9.366435,125.27289,Long Line
2019,-9.36063,125.27727,Long Line
2019,-9.35621,125.27748,Long Line
2019,-9.3648,125.27736,Long Line
2019,-9.36467,125.275465,Long Line
2019,-9.36763,125.27332,Long Line
2019,-9.36458,125.27599,Long Line
2019,-9.36613,125.274175,Long Line
2019,-9.359235,125.28096,Long Line
2019,-9.364655,125.275825,Long Line
2019,-9.3675,125.27403,Long Line
2019,-9.36433,125.27425,Long Line
2019,-9.36674,125.2744,Long Line
2019,-9.36195,125.27563,Long Line
2019,-9.36256,125.278365,Long Line
2019,-9.36155,125.27578,Long Line
2019,-9.35831,125.279985,Long Line
2019,-9.36166,125.27941,Long Line
2019,-9.36616,125.2721,Long Line
2019,-9.35673,125.28061,Long Line
2019,-9.3594,125.27748,Long Line
2019,-9.379755,125.26541,Long Line
2019,-9.36578,125.272965,Long Line
2019,-9.35281,125.28797,Long Line
2019,-9.37849,125.26539,Long Line
2019,-9.36221,125.27503,Long Line
2019,-9.366975,125.274725,Long Line
2019,-9.365525,125.27676,Long Line
2019,-9.35905,125.280735,Long Line
2019,-9.362575,125.27541,Long Line
2019,-9.36511,125.277215,Long Line
2019,-9.36064,125.2763,Long Line
2019,-9.359285,125.28116,Long Line
2019,-9.36254,125.27791,Long Line
2019,-9.36129,125.27688,Long Line
2019,-9.359375,125.28223,Long Line
2019,-9.3609,125.27787,Long Line
2019,-9.366605,125.27627,Long Line
2019,-9.36951,125.27282,Long Line
2019,-9.35913,125.28007,Long Line
2019,-9.3599,125.275145,Long Line
2019,-9.35598,125.28495,Long Line
2019,-9.36352,125.27594,Long Line
2019,-9.36446,125.27679,Long Line
2019,-9.36341,125.27785,Long Line
2019,-9.35742,125.28343,Long Line
2019,-9.35576,125.28396,Long Line
2019,-9.35963,125.27737,Long Line
2019,-9.35676,125.28026,Long Line
2019,-9.35667,125.275245,Long Line
2019,-9.3628,125.275,Long Line
2019,-9.35741,125.277,Long Line
2019,-9.35749,125.27652,Long Line
2020,-9.358335,125.277075,Long Line
2020,-9.35961,125.27439,Long Line
2020,-9.359055,125.27626,Long Line
2020,-9.3576,125.27987,Long Line
2020,-9.3562,125.28017,Long Line
2020,-9.3548,125.27788,Long Line
2020,-9.35601,125.2773,Long Line
2020,-9.35595,125.28119,Long Line
2020,-9.35709,125.27663,Long Line
2020,-9.35829,125.27759,Long Line
2020,-9.358,125.27649,Long Line
2020,-9.35989,125.27367,Long Line
2020,-9.37587,125.26349,Long Line
2020,-9.37095,125.26637,Long Line
2020,-9.36271,125.27178,Long Line
2020,-9.36492,125.27268,Long Line
2020,-9.35659,125.28165,Long Line
2020,-9.36363,125.27574,Long Line
2020,-9.36279,125.27479,Long Line
2020,-9.361005,125.276855,Long Line
2020,-9.36309,125.273525,Long Line
2020,-9.37221,125.26783,Long Line
2020,-9.357095,125.27467,Long Line
2020,-9.36215,125.27694,Long Line
2020,-9.354965,125.28488,Long Line
2020,-9.37544,125.2687,Long Line
2020,-9.357595,125.27552,Long Line
2020,-9.35774,125.27434,Long Line
2020,-9.35979,125.27422,Long Line
2020,-9.3572,125.27561,Long Line
2020,-9.360655,125.276325,Long Line
2020,-9.38032,125.27613,Long Line
2020,-9.35588,125.2792,Long Line
2020,-9.35934,125.27994,Long Line
2020,-9.35825,125.27706,Long Line
2020,-9.35933,125.27924,Long Line
2020,-9.36126,125.276515,Long Line
2020,-9.35927,125.27569,Long Line
2020,-9.36241,125.275955,Long Line
2020,-9.36283,125.2768,Long Line
2020,-9.36542,125.27446,Long Line
2020,-9.35895,125.2822,Long Line
2020,-9.35475,125.2829,Long Line
2020,-9.35761,125.27345,Long Line
2020,-9.37081,125.27182,Long Line
2020,-9.37969,125.26085,Long Line
2020,-9.35764,125.27338,Long Line
2020,-9.37731,125.26656,Long Line
2020,-9.35637,125.28335,Long Line
2020,-9.36226,125.275055,Long Line
2020,-9.36267,125.27489,Long Line
2020,-9.3756,125.26634,Long Line
2020,-9.37435,125.264015,Long Line
2020,-9.37389,125.26239,Long Line
2020,-9.35698,125.27275,Long Line
2020,-9.3569,125.27485,Long Line
2020,-9.37206,125.26186,Long Line
2020,-9.372315,125.26418,Long Line
2020,-9.36477,125.271375,Long Line
2020,-9.36749,125.26341,Long Line
2020,-9.35716,125.27243,Long Line
2020,-9.37287,125.264295,Long Line
2020,-9.35645,125.27358,Long Line
2020,-9.36654,125.26972,Long Line
2020,-9.36296,125.26997,Long Line
2020,-9.36268,125.275,Long Line
2020,-9.36187,125.27379,Long Line
2020,-9.34713,125.2866,Long Line
2019,-8.36026,127.13021,Gill Net
2019,-8.60683,127.07583,Hand Line
2019,-8.50422,127.18864,Hand Line
2019,-8.393285,127.297855,Hand Line
2019,-8.5118,127.16178,Hand Line
2019,-8.36076,127.11758,Gill Net
2019,-8.384915,127.27584,Hand Line
2019,-8.36021,127.11899,Gill Net
2020,-8.36124,127.096345,Gill Net
2020,-8.3621,127.120345,Gill Net
2020,-8.36213,127.127355,Gill Net
2020,-8.36238,127.11376,Gill Net
2020,-8.36181,127.116115,Gill Net
2020,-8.3616,127.13437,Gill Net
2020,-8.36153,127.084135,Gill Net
2020,-8.49493,127.18457,Hand Line
2020,-8.50237,127.18507,Hand Line
2020,-8.36466,127.11646,Gill Net
2020,-8.60965,127.10569,Hand Line
2020,-8.54188,127.15141,Hand Line
2020,-8.558235,127.13041,Hand Line
2020,-8.56694,127.11688,Hand Line
2020,-8.509715,127.148615,Hand Line
2020,-8.35765,127.13558,Gill Net
2020,-8.36086,127.12498,Gill Net
2020,-8.491965,127.192465,Hand Line
2020,-8.34584,127.05611,Gill Net
2020,-8.345615,127.165695,Hand Line
2020,-8.35545,127.09517,Gill Net
2020,-8.36144,127.10044,Gill Net
2018,-8.26954,125.61333,Hand Line
2018,-8.2696,125.61385,Hand Line
2018,-8.2703,125.61278,Hand Line
2018,-8.26932,125.61349,Hand Line
2018,-8.29744,125.54719,Hand Line
2018,-8.298165,125.55841,Hand Line
2018,-8.30472,125.5846,Hand Line
2018,-8.272715,125.60703,Hand Line
2018,-8.216205,125.62715,Hand Line
2018,-8.2726,125.60735,Hand Line
2018,-8.238005,125.61969,Hand Line
2018,-8.20906,125.62743,Hand Line
2018,-8.22637,125.61685,Hand Line
2018,-8.21225,125.62683,Hand Line
2018,-8.19937,125.62919,Hand Line
2019,-8.24724,125.61792,Hand Line
2019,-8.22481,125.617495,Hand Line
2019,-8.23138,125.61246,Hand Line
2019,-8.23912,125.6149,Hand Line
2019,-8.23974,125.61506,Hand Line
2019,-8.24544,125.61484,Hand Line
2019,-8.2422,125.615,Hand Line
2019,-8.24236,125.61453,Hand Line
2019,-8.24565,125.61442,Hand Line
2019,-8.24182,125.614935,Hand Line
2019,-8.24952,125.61495,Hand Line
2019,-8.26419,125.61265,Hand Line
2019,-8.25209,125.61392,Hand Line
2019,-8.23411,125.61386,Gill Net
2019,-8.2418,125.61366,Hand Line
2019,-8.26663,125.61144,Hand Line
2019,-8.25223,125.61494,Hand Line
2019,-8.265935,125.612155,Hand Line
2019,-8.30405,125.58606,Hand Line
2019,-8.27592,125.60631,Hand Line
2019,-8.23364,125.61338,Hand Line
2019,-8.23099,125.613025,Hand Line
2019,-8.23321,125.613575,Hand Line
2019,-8.29549,125.593025,Hand Line
2019,-8.30867,125.58178,Hand Line
2019,-8.29773,125.53883,Hand Line
2019,-8.272415,125.60727,Hand Line
2019,-8.24884,125.61499,Hand Line
2019,-8.308835,125.582915,Hand Line
2019,-8.26429,125.550555,Hand Line
2019,-8.21893,125.53026,Gill Net
2018,-8.2158,125.62168,Hand Line
2018,-8.19765,125.63686,Gill Net
2018,-8.220335,125.621255,Hand Line
2018,-8.165,125.64024,Hand Line
2018,-8.18775,125.63844,Hand Line
2018,-8.30769,125.58223,Hand Line
2018,-8.22224,125.62022,Hand Line
2018,-8.210595,125.62698,Hand Line
2018,-8.243775,125.616185,Hand Line
2018,-8.24383,125.616,Hand Line
2019,-8.24543,125.61712,Hand Line
2019,-8.24768,125.61648,Hand Line
2019,-8.24254,125.61579,Hand Line
2019,-8.24905,125.61587,Hand Line
2019,-8.24444,125.61702,Hand Line
2019,-8.21708,125.62606,Hand Line
2019,-8.22094,125.623275,Hand Line
2019,-8.2838,125.56162,Hand Line
2019,-8.306585,125.55913,Hand Line
2019,-8.28694,125.55599,Hand Line
2019,-8.24414,125.61642,Hand Line
2019,-8.24479,125.61664,Hand Line
2019,-8.24495,125.61706,Hand Line
2019,-8.24495,125.61672,Hand Line
2019,-8.24951,125.61601,Hand Line
2019,-8.24462,125.61653,Hand Line
2019,-8.25055,125.61663,Hand Line
2019,-8.24549,125.61636,Hand Line
2019,-8.22166,125.62229,Hand Line
2019,-8.246665,125.61628,Hand Line
2019,-8.24791,125.6166,Hand Line
2019,-8.209955,125.62739,Hand Line
2019,-8.21794,125.62448,Hand Line
2019,-8.24423,125.61624,Hand Line
2019,-8.24555,125.61082,Hand Line
2019,-8.27526,125.60427,Hand Line
2019,-8.24144,125.61544,Hand Line
2019,-8.245875,125.60875,Hand Line
2019,-8.24208,125.61581,Hand Line
2019,-8.24215,125.61556,Hand Line
2019,-8.24365,125.60857,Hand Line
2019,-8.24319,125.616175,Hand Line
2019,-8.24362,125.61586,Hand Line
2019,-8.232955,125.60973,Hand Line
2019,-8.28222,125.60216,Hand Line
2019,-8.30219,125.58942,Hand Line
2019,-8.24627,125.6169,Hand Line
2019,-8.30102,125.58878,Hand Line
2019,-8.27782,125.60309,Hand Line
2019,-8.24616,125.61662,Hand Line
2019,-8.30747,125.581355,Hand Line
2019,-8.29839,125.56177,Hand Line
2019,-8.247555,125.615925,Hand Line
2019,-8.24328,125.61581,Hand Line
2019,-8.22275,125.61007,Gill Net
2019,-8.2068,125.62755,Hand Line
2019,-8.2085,125.62733,Hand Line
2019,-8.22704,125.61689,Hand Line
2019,-8.2187,125.62122,Hand Line
2019,-8.242505,125.615605,Hand Line
2019,-8.24522,125.61668,Hand Line
2019,-8.23461,125.61597,Hand Line
2019,-8.21055,125.627095,Hand Line
2019,-8.251505,125.616205,Hand Line
2019,-8.243445,125.61547,Hand Line
2019,-8.22108,125.620085,Hand Line
2019,-8.24406,125.61612,Hand Line
2019,-8.210815,125.62648,Hand Line
2019,-8.211175,125.62687,Hand Line
2019,-8.22493,125.61711,Hand Line
2019,-8.220015,125.620145,Hand Line
2019,-8.22068,125.6214,Hand Line
2019,-8.21058,125.625625,Hand Line
2019,-8.232995,125.61587,Hand Line
2019,-8.293515,125.59427,Hand Line
2019,-8.22573,125.61552,Hand Line
2019,-8.23129,125.61283,Hand Line
2019,-8.24006,125.6134,Hand Line
2019,-8.22043,125.62172,Hand Line
2019,-8.24642,125.615605,Hand Line
2019,-8.24329,125.615665,Hand Line
2019,-8.22338,125.61938,Hand Line
2019,-8.215425,125.62485,Hand Line
2019,-8.22063,125.62015,Hand Line
2019,-8.24802,125.61612,Hand Line
2019,-8.21293,125.62554,Hand Line
2019,-8.24186,125.61542,Hand Line
2019,-8.23271,125.61728,Hand Line
2019,-8.24231,125.61549,Hand Line
2019,-8.211085,125.62706,Hand Line
2019,-8.21033,125.62723,Hand Line
2019,-8.24313,125.61549,Hand Line
2019,-8.21087,125.62716,Hand Line
2019,-8.242345,125.61546,Hand Line
2019,-8.24444,125.61561,Hand Line
2019,-8.22199,125.62077,Hand Line
2019,-8.26684,125.54617,Hand Line
2019,-8.26384,125.53561,Hand Line
2019,-8.24428,125.61535,Hand Line
2019,-8.22344,125.61909,Hand Line
2019,-8.24359,125.61604,Hand Line
2019,-8.24383,125.61571,Hand Line
2019,-8.221265,125.62072,Hand Line
2019,-8.21255,125.62244,Hand Line
2019,-8.243145,125.61574,Hand Line
2019,-8.21659,125.62364,Hand Line
2019,-8.21698,125.62458,Hand Line
2019,-8.24225,125.61566,Hand Line
2019,-8.24295,125.61565,Hand Line
2019,-8.211,125.62402,Hand Line
2019,-8.24188,125.615205,Hand Line
2019,-8.24242,125.61549,Hand Line
2019,-8.27687,125.54757,Hand Line
2019,-8.21848,125.62267,Hand Line
2019,-8.24389,125.61549,Hand Line
2019,-8.23839,125.61502,Hand Line
2019,-8.24045,125.61529,Hand Line
2019,-8.241,125.61616,Hand Line
2019,-8.2436,125.61585,Hand Line
2019,-8.243545,125.615925,Hand Line
2019,-8.28652,125.546085,Hand Line
2019,-8.24315,125.61592,Hand Line
2019,-8.20989,125.62739,Hand Line
2019,-8.2438,125.6159,Hand Line
2019,-8.21084,125.62715,Hand Line
2019,-8.24401,125.61557,Hand Line
2019,-8.24843,125.61609,Hand Line
2019,-8.24317,125.615845,Hand Line
2019,-8.24425,125.61565,Hand Line
2019,-8.24305,125.6156,Hand Line
2019,-8.24742,125.6172,Hand Line
2019,-8.242425,125.61529,Long Line
2019,-8.224845,125.53535,Hand Line
2019,-8.249665,125.61609,Hand Line
2019,-8.25077,125.615875,Hand Line
2019,-8.287645,125.553325,Hand Line
2019,-8.2442,125.6158,Hand Line
2019,-8.238565,125.61651,Hand Line
2019,-8.24362,125.61571,Hand Line
2019,-8.23883,125.61648,Hand Line
2019,-8.243295,125.61526,Hand Line
2019,-8.26181,125.51227,Hand Line
2019,-8.30379,125.562845,Hand Line
2019,-8.25032,125.61652,Hand Line
2019,-8.242575,125.6156,Hand Line
2019,-8.22368,125.61884,Hand Line
2019,-8.28181,125.51339,Hand Line
2019,-8.2526,125.61611,Hand Line
2019,-8.26156,125.5116,Hand Line
2019,-8.28586,125.51965,Hand Line
2019,-8.24205,125.61588,Hand Line
2019,-8.24027,125.61163,Hand Line
2019,-8.27724,125.51752,Hand Line
2019,-8.24253,125.6157,Hand Line
2019,-8.226715,125.616795,Hand Line
2019,-8.24511,125.61552,Hand Line
2019,-8.25094,125.61614,Hand Line
2019,-8.29926,125.57705,Hand Line
2019,-8.29722,125.53381,Hand Line
2019,-8.29839,125.56862,Hand Line
2019,-8.27653,125.54133,Hand Line
2019,-8.3077,125.56988,Hand Line
2019,-8.25003,125.61631,Hand Line
2019,-8.24002,125.61611,Hand Line
2019,-8.24452,125.61663,Hand Line
2019,-8.29269,125.52786,Hand Line
2019,-8.29636,125.53131,Hand Line
2019,-8.2495,125.61584,Hand Line
2019,-8.22039,125.62134,Hand Line
2019,-8.250295,125.615995,Hand Line
2019,-8.23432,125.616775,Hand Line
2019,-8.25071,125.616515,Hand Line
2019,-8.270515,125.50294,Hand Line
2019,-8.241535,125.61525,Hand Line
2019,-8.29719,125.561935,Hand Line
2019,-8.30104,125.56679,Hand Line
2019,-8.24891,125.61633,Hand Line
2019,-8.250565,125.61635,Hand Line
2019,-8.25237,125.61614,Hand Line
2019,-8.250855,125.616635,Hand Line
2019,-8.28112,125.54672,Hand Line
2019,-8.26861,125.52259,Hand Line
2019,-8.28161,125.5475,Hand Line
2019,-8.27119,125.60622,Hand Line
2019,-8.28453,125.55351,Hand Line
2019,-8.28852,125.55986,Hand Line
2019,-8.24128,125.61531,Hand Line
2019,-8.250515,125.61598,Hand Line
2019,-8.24346,125.61545,Hand Line
2019,-8.168445,125.63476,Long Line
2019,-8.27483,125.6055,Hand Line
2019,-8.27924,125.53954,Hand Line
2019,-8.23664,125.54982,Hand Line
2019,-8.26239,125.61318,Hand Line
2019,-8.2775,125.60429,Hand Line
2019,-8.22468,125.61921,Hand Line
2019,-8.250475,125.61622,Hand Line
2019,-8.25018,125.61087,Hand Line
2019,-8.27468,125.5355,Hand Line
2019,-8.274795,125.54288,Hand Line
2019,-8.25366,125.61711,Hand Line
2019,-8.25452,125.61652,Hand Line
2019,-8.15321,125.63723,Hand Line
2019,-8.29584,125.59366,Hand Line
2019,-8.28722,125.60068,Hand Line
2019,-8.30818,125.56296,Hand Line
2019,-8.224535,125.617895,Hand Line
2019,-8.14045,125.63762,Hand Line
2019,-8.254055,125.617075,Hand Line
2019,-8.25448,125.61593,Hand Line
2019,-8.22039,125.62139,Hand Line
2019,-8.29362,125.5948,Hand Line
2019,-8.29546,125.59368,Hand Line
2019,-8.22281,125.62017,Hand Line
2020,-8.24914,125.61565,Hand Line
2020,-8.21017,125.62715,Hand Line
2020,-8.24211,125.61648,Hand Line
2020,-8.24552,125.61534,Hand Line
2020,-8.29457,125.594145,Hand Line
2020,-8.2435,125.61568,Hand Line
2020,-8.2428,125.61617,Hand Line
2020,-8.24204,125.61582,Hand Line
2020,-8.24212,125.61579,Hand Line
2020,-8.25215,125.61589,Hand Line
2020,-8.24711,125.60857,Hand Line
2020,-8.24421,125.60911,Hand Line
2020,-8.247985,125.612825,Hand Line
2020,-8.21045,125.62729,Hand Line
2020,-8.24361,125.61493,Hand Line
2020,-8.25375,125.61534,Hand Line
2020,-8.29386,125.59429,Hand Line
2020,-8.25569,125.61647,Hand Line
2020,-8.29398,125.5945,Hand Line
2020,-8.227655,125.614825,Hand Line
2020,-8.2434,125.615845,Hand Line
2020,-8.21075,125.62506,Hand Line
2020,-8.2467,125.61632,Hand Line
2020,-8.24988,125.61612,Hand Line
2020,-8.249,125.60797,Hand Line
2020,-8.22664,125.61892,Hand Line
2020,-8.24214,125.61694,Hand Line
2020,-8.21696,125.62404,Hand Line
2020,-8.24422,125.6165,Long Line
2020,-8.213245,125.62577,Hand Line
2020,-8.24539,125.61593,Hand Line
2020,-8.24422,125.61629,Hand Line
2020,-8.24069,125.61655,Hand Line
2020,-8.24498,125.61611,Hand Line
2020,-8.24483,125.61631,Hand Line
2020,-8.22389,125.61882,Hand Line
2020,-8.24509,125.6163,Hand Line
2020,-8.22371,125.61894,Hand Line
2020,-8.24583,125.61671,Hand Line
2020,-8.26634,125.61036,Hand Line
2020,-8.22058,125.62147,Hand Line
2020,-8.22119,125.620995,Hand Line
2020,-8.22106,125.62142,Hand Line
2020,-8.229035,125.61002,Hand Line
2020,-8.22699,125.6172,Hand Line
2020,-8.22031,125.62189,Hand Line
2020,-8.27174,125.60739,Hand Line
2020,-8.22702,125.61013,Hand Line
2020,-8.21884,125.62365,Hand Line
2020,-8.212025,125.627235,Hand Line
2020,-8.321815,125.54027,Hand Line
2020,-8.29826,125.5341,Hand Line
2020,-8.2892,125.54156,Hand Line
2020,-8.29117,125.55096,Hand Line
2020,-8.22796,125.60989,Hand Line
2020,-8.24939,125.61632,Hand Line
2020,-8.21423,125.62686,Hand Line
2020,-8.2774,125.50978,Hand Line
2020,-8.24648,125.61633,Hand Line
2020,-8.24753,125.61607,Hand Line
2020,-8.2288,125.61865,Hand Line
2020,-8.24499,125.61714,Hand Line
2020,-8.22994,125.616685,Hand Line
2020,-8.24404,125.61582,Hand Line
2020,-8.25377,125.61686,Hand Line
2020,-8.24405,125.61637,Hand Line
2020,-8.22053,125.62185,Hand Line
2020,-8.24946,125.61616,Hand Line
2020,-8.24447,125.61652,Hand Line
2020,-8.247345,125.61596,Hand Line
2020,-8.22727,125.616595,Hand Line
2020,-8.25104,125.61637,Hand Line
2020,-8.2422,125.61563,Hand Line
2020,-8.24945,125.61635,Hand Line
2020,-8.24965,125.61587,Hand Line
2020,-8.2507,125.61588,Hand Line
2020,-8.24405,125.61555,Hand Line
2020,-8.25041,125.61553,Hand Line
2020,-8.24629,125.61673,Hand Line
2020,-8.166885,125.620445,Hand Line
2020,-8.24338,125.61563,Hand Line
2020,-8.24225,125.61586,Hand Line
2020,-8.24311,125.61571,Hand Line
2020,-8.24175,125.61546,Hand Line
2020,-8.25125,125.61644,Hand Line
2020,-8.24346,125.61616,Hand Line
2020,-8.2437,125.61616,Hand Line
2020,-8.25086,125.61644,Hand Line
2020,-8.25123,125.61622,Hand Line
2020,-8.24218,125.61557,Hand Line
2020,-8.24344,125.61588,Hand Line
2020,-8.278825,125.51315,Hand Line
2020,-8.26712,125.50144,Hand Line
2020,-8.23145,125.617,Hand Line
2020,-8.24184,125.61558,Hand Line
2020,-8.23059,125.61586,Hand Line
2020,-8.24465,125.61625,Hand Line
2020,-8.24322,125.61565,Hand Line
2020,-8.22115,125.62083,Hand Line
2020,-8.20776,125.62801,Hand Line
2020,-8.22034,125.62171,Hand Line
2020,-8.29089,125.56019,Hand Line
2020,-8.24336,125.61547,Hand Line
2020,-8.221,125.6214,Hand Line
2020,-8.250955,125.525995,Hand Line
2020,-8.23901,125.61231,Hand Line
2020,-8.26808,125.59701,Hand Line
2020,-8.277795,125.526055,Hand Line
2020,-8.30105,125.56517,Hand Line
2020,-8.225885,125.616725,Hand Line
2020,-8.30061,125.575925,Hand Line
2020,-8.22063,125.62104,Hand Line
2018,-8.21427,125.55114,Gill Net
2018,-8.21063,125.55424,Gill Net
2019,-8.2151,125.55097,Gill Net
2019,-8.21182,125.55331,Gill Net
2019,-8.15915,125.593395,Gill Net
2018,-9.294165,125.35385,Gill Net
2018,-9.29497,125.35745,Gill Net
2019,-9.30398,125.34366,Gill Net
2019,-9.304665,125.3439,Gill Net
2019,-9.30092,125.349165,Gill Net
2019,-9.30135,125.34977,Gill Net
2019,-9.29387,125.35612,Gill Net
2019,-9.30161,125.34945,Gill Net
2019,-9.30017,125.34856,Gill Net
2019,-9.29857,125.34927,Gill Net
2019,-9.2984,125.35187,Gill Net
2019,-9.302395,125.34419,Gill Net
2019,-9.303465,125.34774,Gill Net
2019,-9.301015,125.346715,Gill Net
2019,-9.30389,125.345035,Gill Net
2019,-9.30287,125.34727,Gill Net
2019,-9.30298,125.345995,Gill Net
2018,-8.2139,125.55125,Gill Net
2019,-8.21406,125.55134,Gill Net
2019,-8.20626,125.558125,Gill Net
2019,-8.211,125.55419,Gill Net
2019,-8.220505,125.542495,Gill Net
2019,-8.213235,125.55135,Gill Net
2019,-8.21738,125.54903,Gill Net
2019,-8.21056,125.55401,Gill Net
2019,-8.21246,125.5527,Gill Net
2019,-8.21264,125.552615,Gill Net
2019,-8.20214,125.55713,Gill Net
2018,-8.30779,125.58427,Hand Line
2018,-8.26149,125.54909,Hand Line
2018,-8.21871,125.56674,Hand Line
2018,-8.2776,125.60313,Hand Line
2018,-8.3069,125.58486,Hand Line
2018,-8.30821,125.57979,Hand Line
2018,-8.27774,125.6039,Hand Line
2018,-8.30579,125.58521,Hand Line
2018,-8.219965,125.62363,Hand Line
